# Voltage (V), Field (mT), Current (A), Field (mT)
-1.859296482412059248e+00, -3.479999999999999982e+00, 7.428932567756159067e-01, 3.479999999999999982e+00
-1.758793969849245187e+00, -3.310000000000000053e+00, 7.028607488708664697e-01, 3.310000000000000053e+00
-1.658291457286431125e+00, -3.129999999999999893e+00, 6.626536376920642013e-01, 3.129999999999999893e+00
-1.557788944723617064e+00, -2.939999999999999947e+00, 6.224344303500077835e-01, 2.939999999999999947e+00
-1.457286432160803002e+00, -2.770000000000000018e+00, 5.823298718642371252e-01, 2.770000000000000018e+00
-1.356783919597988941e+00, -2.589999999999999858e+00, 5.421437965852029528e-01, 2.589999999999999858e+00
-1.256281407035174880e+00, -2.410000000000000142e+00, 5.017988952300577177e-01, 2.410000000000000142e+00
-1.155778894472360818e+00, -2.240000000000000213e+00, 4.617469271481029480e-01, 2.240000000000000213e+00
-1.055276381909546757e+00, -2.060000000000000053e+00, 4.215350810675310145e-01, 2.060000000000000053e+00
-9.547738693467326954e-01, -1.879999999999999893e+00, 3.813085089698406982e-01, 1.879999999999999893e+00
-8.542713567839186339e-01, -1.699999999999999956e+00, 3.412433917202257749e-01, 1.699999999999999956e+00
-7.537688442211045725e-01, -1.520000000000000018e+00, 3.010131371911504150e-01, 1.520000000000000018e+00
-6.532663316582905111e-01, -1.350000000000000089e+00, 2.608349474753758890e-01, 1.350000000000000089e+00
-5.527638190954764497e-01, -1.169999999999999929e+00, 2.206057435404187861e-01, 1.169999999999999929e+00
-4.522613065326623882e-01, -9.899999999999999911e-01, 1.804822474719474101e-01, 9.899999999999999911e-01
-3.517587939698483268e-01, -8.199999999999999512e-01, 1.402530421140987249e-01, 8.199999999999999512e-01
-2.512562814070342654e-01, -6.400000000000000133e-01, 1.002063278624601567e-01, 6.400000000000000133e-01
-1.507537688442202040e-01, -4.600000000000000200e-01, 5.998869098320885884e-02, 4.600000000000000200e-01
-5.025125628140614253e-02, -2.800000000000000266e-01, 1.968585527759071294e-02, 2.800000000000000266e-01
5.025125628140791889e-02, -1.000000000000000056e-01, -2.044342998222626467e-02, 1.000000000000000056e-01
1.507537688442219803e-01, 7.000000000000000666e-02, -6.065528459774970765e-02, -7.000000000000000666e-02
2.512562814070360417e-01, 2.600000000000000089e-01, -1.007177808615981329e-01, -2.600000000000000089e-01
3.517587939698501032e-01, 4.400000000000000022e-01, -1.407965815007753141e-01, -4.400000000000000022e-01
