# Voltage (V), Field (mT), Current (A), Field (mT)
-6.281407035175879727e+00, -2.360999999999999943e+01, 2.510711959157779116e+00, 2.360999999999999943e+01
-6.180904522613065666e+00, -2.323000000000000043e+01, 2.470658898424058503e+00, 2.323000000000000043e+01
-6.080402010050251604e+00, -2.285999999999999943e+01, 2.430343408756200141e+00, 2.285999999999999943e+01
-5.979899497487436655e+00, -2.248000000000000043e+01, 2.390205153935960780e+00, 2.248000000000000043e+01
-5.879396984924622593e+00, -2.210000000000000142e+01, 2.349929637556469775e+00, 2.210000000000000142e+01
-5.778894472361808532e+00, -2.171999999999999886e+01, 2.309795593784993439e+00, 2.171999999999999886e+01
-5.678391959798994471e+00, -2.133999999999999986e+01, 2.269713091336827304e+00, 2.133999999999999986e+01
-5.577889447236180409e+00, -2.096000000000000085e+01, 2.229590095289552654e+00, 2.096000000000000085e+01
-5.477386934673366348e+00, -2.058999999999999986e+01, 2.189270409288295305e+00, 2.058999999999999986e+01
-5.376884422110552286e+00, -2.021000000000000085e+01, 2.149045915295658471e+00, 2.021000000000000085e+01
-5.276381909547738225e+00, -1.982999999999999829e+01, 2.108851399982036412e+00, 1.982999999999999829e+01
-5.175879396984924163e+00, -1.946000000000000085e+01, 2.068765750313198648e+00, 1.946000000000000085e+01
-5.075376884422110102e+00, -1.907999999999999829e+01, 2.028717442002956783e+00, 1.907999999999999829e+01
-4.974874371859296041e+00, -1.869999999999999929e+01, 1.988429318632965126e+00, 1.869999999999999929e+01
-4.874371859296481979e+00, -1.830999999999999872e+01, 1.948094916308856561e+00, 1.830999999999999872e+01
-4.773869346733667918e+00, -1.794000000000000128e+01, 1.908045034499102899e+00, 1.794000000000000128e+01
-4.673366834170853856e+00, -1.755999999999999872e+01, 1.867888919503775558e+00, 1.755999999999999872e+01
-4.572864321608039795e+00, -1.717999999999999972e+01, 1.827720709773358543e+00, 1.717999999999999972e+01
-4.472361809045225733e+00, -1.680000000000000071e+01, 1.787525153774798259e+00, 1.680000000000000071e+01
-4.371859296482411672e+00, -1.642999999999999972e+01, 1.747421633783947659e+00, 1.642999999999999972e+01
-4.271356783919597611e+00, -1.605000000000000071e+01, 1.707147193097814597e+00, 1.605000000000000071e+01
-4.170854271356783549e+00, -1.566999999999999993e+01, 1.667000024512810485e+00, 1.566999999999999993e+01
-4.070351758793969488e+00, -1.528999999999999915e+01, 1.626787643715115639e+00, 1.528999999999999915e+01
-3.969849246231155426e+00, -1.491000000000000014e+01, 1.586662039592527051e+00, 1.491000000000000014e+01
-3.869346733668341365e+00, -1.453999999999999915e+01, 1.546431253757342139e+00, 1.453999999999999915e+01
-3.768844221105527303e+00, -1.416000000000000014e+01, 1.506384012533172889e+00, 1.416000000000000014e+01
-3.668341708542713242e+00, -1.377999999999999936e+01, 1.466160591217392728e+00, 1.377999999999999936e+01
-3.567839195979899181e+00, -1.340000000000000036e+01, 1.425940852091062361e+00, 1.340000000000000036e+01
-3.467336683417085119e+00, -1.301999999999999957e+01, 1.385737942936068112e+00, 1.301999999999999957e+01
-3.366834170854271058e+00, -1.264000000000000057e+01, 1.345567641099398637e+00, 1.264000000000000057e+01
-3.266331658291456996e+00, -1.225999999999999979e+01, 1.305413643222911979e+00, 1.225999999999999979e+01
-3.165829145728642935e+00, -1.189000000000000057e+01, 1.265319600051816318e+00, 1.189000000000000057e+01
-3.065326633165828873e+00, -1.150999999999999979e+01, 1.225039384172399437e+00, 1.150999999999999979e+01
-2.964824120603014812e+00, -1.113000000000000078e+01, 1.184890121181655598e+00, 1.113000000000000078e+01
-2.864321608040200751e+00, -1.075000000000000000e+01, 1.144748747348173001e+00, 1.075000000000000000e+01
-2.763819095477386689e+00, -1.038000000000000078e+01, 1.104567404527089236e+00, 1.038000000000000078e+01
