# Voltage (V), Field (mT), Current (A), Field (mT)
-1.313131313131313149e+00, -1.423000000000000114e+02, 5.246518482020325891e-01, 1.423000000000000114e+02
-1.111111111111111160e+00, -1.228999999999999915e+02, 4.437176139688576715e-01, 1.228999999999999915e+02
-9.090909090909090606e-01, -1.037999999999999972e+02, 3.631184410303678889e-01, 1.037999999999999972e+02
-7.070707070707070718e-01, -8.409999999999999432e+01, 2.823192977826740058e-01, 8.409999999999999432e+01
-5.050505050505050830e-01, -6.189999999999999858e+01, 2.015196479996427537e-01, 6.189999999999999858e+01
-3.030303030303030387e-01, -4.469999999999999574e+01, 1.205439161933388181e-01, 4.469999999999999574e+01
-1.010101010101010083e-01, -2.270000000000000284e+01, 3.968714386468796818e-02, 2.270000000000000284e+01
1.010101010101010083e-01, -5.500000000000000000e+00, -4.110157775080192089e-02, 5.500000000000000000e+00
3.030303030303030387e-01, 1.440000000000000036e+01, -1.218014740177194577e-01, -1.440000000000000036e+01
5.050505050505050830e-01, 3.379999999999999716e+01, -2.025746148415335512e-01, -3.379999999999999716e+01
7.070707070707070718e-01, 5.350000000000000000e+01, -2.834630784130727776e-01, -5.350000000000000000e+01
9.090909090909090606e-01, 7.279999999999999716e+01, -3.642471427360183811e-01, -7.279999999999999716e+01
1.111111111111111160e+00, 9.260000000000000853e+01, -4.451616000505307369e-01, -9.260000000000000853e+01
1.313131313131313149e+00, 1.117999999999999972e+02, -5.258288170056960587e-01, -1.117999999999999972e+02
1.515151515151515138e+00, 1.313999999999999773e+02, -6.067708390295920573e-01, -1.313999999999999773e+02
1.717171717171717127e+00, 1.505000000000000000e+02, -6.875669187438828711e-01, -1.505000000000000000e+02
1.919191919191919116e+00, 1.715999999999999943e+02, -7.683895150931223661e-01, -1.715999999999999943e+02
2.121212121212121104e+00, 1.882000000000000171e+02, -8.491004586918351471e-01, -1.882000000000000171e+02
2.323232323232323093e+00, 2.085999999999999943e+02, -9.298644169222758382e-01, -2.085999999999999943e+02
2.525252525252525082e+00, 2.240999999999999943e+02, -1.010859043587856609e+00, -2.240999999999999943e+02
2.727272727272727071e+00, 2.412999999999999829e+02, -1.091578401350305594e+00, -2.412999999999999829e+02
2.929292929292929504e+00, 2.571999999999999886e+02, -1.172591806533607395e+00, -2.571999999999999886e+02
3.131313131313131493e+00, 2.738000000000000114e+02, -1.253236967861512063e+00, -2.738000000000000114e+02
3.333333333333333481e+00, 2.851999999999999886e+02, -1.334123718980035900e+00, -2.851999999999999886e+02
3.535353535353535470e+00, 2.980000000000000000e+02, -1.414720668554862337e+00, -2.980000000000000000e+02
3.737373737373737459e+00, 3.085999999999999659e+02, -1.495788810459033114e+00, -3.085999999999999659e+02
3.939393939393939448e+00, 3.171999999999999886e+02, -1.576464306210555222e+00, -3.171999999999999886e+02
4.141414141414140992e+00, 3.271000000000000227e+02, -1.657364263220074241e+00, -3.271000000000000227e+02
4.343434343434343425e+00, 3.338000000000000114e+02, -1.738150004302374541e+00, -3.338000000000000114e+02
4.545454545454545858e+00, 3.436000000000000227e+02, -1.818913474913619543e+00, -3.436000000000000227e+02
4.747474747474747403e+00, 3.506000000000000227e+02, -1.899582474586876790e+00, -3.506000000000000227e+02
4.949494949494949836e+00, 3.583999999999999773e+02, -1.980499843559256234e+00, -3.583999999999999773e+02
5.151515151515151381e+00, 3.650000000000000000e+02, -2.061489491778765615e+00, -3.650000000000000000e+02
5.353535353535353813e+00, 3.719000000000000341e+02, -2.142237154443352942e+00, -3.719000000000000341e+02
5.555555555555555358e+00, 3.784000000000000341e+02, -2.223113722759511468e+00, -3.784000000000000341e+02
5.757575757575757791e+00, 3.846999999999999886e+02, -2.303806489801837110e+00, -3.846999999999999886e+02
5.959595959595959336e+00, 3.906600000000000250e+02, -2.384638038559717454e+00, -3.906600000000000250e+02
6.161616161616161769e+00, 3.965000000000000000e+02, -2.465576166513323120e+00, -3.965000000000000000e+02
6.363636363636363313e+00, 4.020000000000000000e+02, -2.546382967072670311e+00, -4.020000000000000000e+02
6.565656565656565746e+00, 4.071999999999999886e+02, -2.627125452624087920e+00, -4.071999999999999886e+02
6.767676767676767291e+00, 4.121999999999999886e+02, -2.707841026886067315e+00, -4.121999999999999886e+02
6.969696969696969724e+00, 4.166999999999999886e+02, -2.788772279030139689e+00, -4.166999999999999886e+02
7.171717171717172157e+00, 4.215000000000000000e+02, -2.869557151477441614e+00, -4.215000000000000000e+02
7.373737373737373701e+00, 4.258000000000000114e+02, -2.950401871534538145e+00, -4.258000000000000114e+02
7.575757575757576134e+00, 4.303000000000000114e+02, -3.031128787784910461e+00, -4.303000000000000114e+02
7.777777777777777679e+00, 4.344000000000000341e+02, -3.112070356818298578e+00, -4.344000000000000341e+02
7.979797979797980112e+00, 4.385000000000000000e+02, -3.192984514346446812e+00, -4.385000000000000000e+02
8.181818181818181657e+00, 4.425000000000000000e+02, -3.273663998520275786e+00, -4.425000000000000000e+02
8.383838383838384090e+00, 4.465000000000000000e+02, -3.354650090479291080e+00, -4.465000000000000000e+02
8.585858585858586522e+00, 4.502999999999999545e+02, -3.435159964807404265e+00, -4.502999999999999545e+02
8.787878787878787179e+00, 4.541000000000000227e+02, -3.516173330271151087e+00, -4.541000000000000227e+02
8.989898989898989612e+00, 4.578000000000000114e+02, -3.596968656671170272e+00, -4.578000000000000114e+02
9.191919191919192045e+00, 4.615000000000000000e+02, -3.677690876832033329e+00, -4.615000000000000000e+02
9.393939393939394478e+00, 4.651000000000000227e+02, -3.758599726560957421e+00, -4.651000000000000227e+02
9.595959595959595134e+00, 4.686999999999999886e+02, -3.839351322836442204e+00, -4.686999999999999886e+02
9.797979797979797567e+00, 4.721000000000000227e+02, -3.920302542460684325e+00, -4.721000000000000227e+02
1.000000000000000000e+01, 4.755000000000000000e+02, -4.000901194188735133e+00, -4.755000000000000000e+02
