# Voltage (V), Field (mT), Current (A), Field (mT)
-6.683417085427135973e+00, 1.282000000000000000e+03, 2.671316554524663101e+00, -1.282000000000000000e+03
-6.582914572864321912e+00, 1.280000000000000000e+03, 2.631112022213898172e+00, -1.280000000000000000e+03
-6.482412060301507850e+00, 1.278000000000000000e+03, 2.590935365516338518e+00, -1.278000000000000000e+03
-6.381909547738693789e+00, 1.275900000000000091e+03, 2.550834968442888595e+00, -1.275900000000000091e+03
-6.281407035175879727e+00, 1.273799999999999955e+03, 2.510770335578864643e+00, -1.273799999999999955e+03
-6.180904522613065666e+00, 1.271500000000000000e+03, 2.470498494752550567e+00, -1.271500000000000000e+03
-6.080402010050251604e+00, 1.269099999999999909e+03, 2.430173012733194859e+00, -1.269099999999999909e+03
-5.979899497487436655e+00, 1.266599999999999909e+03, 2.390058424034255946e+00, -1.266599999999999909e+03
-5.879396984924622593e+00, 1.263900000000000091e+03, 2.349916489716428636e+00, -1.263900000000000091e+03
-5.778894472361808532e+00, 1.261200000000000045e+03, 2.309866066204431245e+00, -1.261200000000000045e+03
-5.678391959798994471e+00, 1.257799999999999955e+03, 2.269630522908746340e+00, -1.257799999999999955e+03
-5.577889447236180409e+00, 1.254200000000000045e+03, 2.229483860756079405e+00, -1.254200000000000045e+03
-5.477386934673366348e+00, 1.250200000000000045e+03, 2.189151552835030490e+00, -1.250200000000000045e+03
-5.376884422110552286e+00, 1.245799999999999955e+03, 2.149037500679840118e+00, -1.245799999999999955e+03
-5.276381909547738225e+00, 1.240899999999999864e+03, 2.108891895319064513e+00, -1.240899999999999864e+03
-5.175879396984924163e+00, 1.235600000000000136e+03, 2.068788890504907663e+00, -1.235600000000000136e+03
-5.075376884422110102e+00, 1.229700000000000045e+03, 2.028591222780141035e+00, -1.229700000000000045e+03
-4.974874371859296041e+00, 1.223500000000000000e+03, 1.988364105370181711e+00, -1.223500000000000000e+03
-4.874371859296481979e+00, 1.216699999999999818e+03, 1.948170647837196290e+00, -1.216699999999999818e+03
-4.773869346733667918e+00, 1.208599999999999909e+03, 1.908015583350178845e+00, -1.208599999999999909e+03
-4.673366834170853856e+00, 1.198800000000000182e+03, 1.867833172687959564e+00, -1.198800000000000182e+03
-4.572864321608039795e+00, 1.188000000000000000e+03, 1.827640770945624826e+00, -1.188000000000000000e+03
-4.472361809045225733e+00, 1.175599999999999909e+03, 1.787480451142203552e+00, -1.175599999999999909e+03
-4.371859296482411672e+00, 1.161400000000000091e+03, 1.747362731493278920e+00, -1.161400000000000091e+03
-4.271356783919597611e+00, 1.146200000000000045e+03, 1.707194525294368992e+00, -1.146200000000000045e+03
-4.170854271356783549e+00, 1.130000000000000000e+03, 1.667032631136246668e+00, -1.130000000000000000e+03
-4.070351758793969488e+00, 1.112900000000000091e+03, 1.626747674306749492e+00, -1.112900000000000091e+03
-3.969849246231155426e+00, 1.095099999999999909e+03, 1.586626803404418640e+00, -1.095099999999999909e+03
-3.869346733668341365e+00, 1.076000000000000000e+03, 1.546462282638702668e+00, -1.076000000000000000e+03
-3.768844221105527303e+00, 1.056299999999999955e+03, 1.506338258081981740e+00, -1.056299999999999955e+03
-3.668341708542713242e+00, 1.035500000000000000e+03, 1.466030164738499675e+00, -1.035500000000000000e+03
-3.567839195979899181e+00, 1.013800000000000068e+03, 1.425881423898190947e+00, -1.013800000000000068e+03
-3.467336683417085119e+00, 9.911000000000000227e+02, 1.385744253894487521e+00, -9.911000000000000227e+02
-3.366834170854271058e+00, 9.675000000000000000e+02, 1.345595514498624912e+00, -9.675000000000000000e+02
