# Voltage (V), Field (mT), Current (A), Field (mT)
7.373737373737373701e+00, 8.113407373990919780e+01, 2.949494949494949836e+00, 8.113407373990919780e+01
7.575757575757574358e+00, 8.335692507524916550e+01, 3.030303030303031164e+00, 8.335692507524919392e+01
7.777777777777778567e+00, 8.557977641058916163e+01, 3.111111111111111605e+00, 8.557977641058916163e+01
7.979797979797979224e+00, 8.780262774592912933e+01, 3.191919191919192933e+00, 8.780262774592915775e+01
8.181818181818179880e+00, 9.002547908126908283e+01, 3.272727272727273373e+00, 9.002547908126912546e+01
8.383838383838384090e+00, 9.224833041660909316e+01, 3.353535353535353813e+00, 9.224833041660909316e+01
8.585858585858584746e+00, 9.447118175194906087e+01, 3.434343434343435142e+00, 9.447118175194908929e+01
8.787878787878788955e+00, 9.669403308728905699e+01, 3.515151515151515582e+00, 9.669403308728905699e+01
8.989898989898989612e+00, 9.891688442262902470e+01, 3.595959595959596911e+00, 9.891688442262905312e+01
9.191919191919190268e+00, 1.011397357579689924e+02, 3.676767676767677351e+00, 1.011397357579690208e+02
9.393939393939394478e+00, 1.033625870933089885e+02, 3.757575757575757791e+00, 1.033625870933089885e+02
9.595959595959595134e+00, 1.055854384286489562e+02, 3.838383838383839120e+00, 1.055854384286489847e+02
9.797979797979799343e+00, 1.078082897639889524e+02, 3.919191919191919560e+00, 1.078082897639889524e+02
1.000000000000000000e+01, 1.100311410993289201e+02, 4.000000000000000000e+00, 1.100311410993289201e+02
