# Voltage (V), Field (mT), Current (A), Field (mT)
-5.979899497487436655e+00, -1.040000000000000036e+00, 2.390072097788539462e+00, 1.040000000000000036e+00
-5.879396984924622593e+00, -1.022999999999999909e+00, 2.349840232244193139e+00, 1.022999999999999909e+00
-5.778894472361808532e+00, -1.004999999999999893e+00, 2.309821363550310203e+00, 1.004999999999999893e+00
-5.678391959798994471e+00, -9.879999999999999893e-01, 2.269652611278041299e+00, 9.879999999999999893e-01
-5.577889447236180409e+00, -9.699999999999999734e-01, 2.229489645804930920e+00, 9.699999999999999734e-01
-5.477386934673366348e+00, -9.509999999999999565e-01, 2.189197833223909484e+00, 9.509999999999999565e-01
-5.376884422110552286e+00, -9.330000000000000515e-01, 2.149029611977511856e+00, 9.330000000000000515e-01
-5.276381909547738225e+00, -9.140000000000000346e-01, 2.108911880030842845e+00, 9.140000000000000346e-01
-5.175879396984924163e+00, -8.980000000000000204e-01, 2.068820971225224792e+00, 8.980000000000000204e-01
-5.075376884422110102e+00, -8.790000000000000036e-01, 2.028607000182989228e+00, 8.790000000000000036e-01
-4.974874371859296041e+00, -8.619999999999999885e-01, 1.988388823300432540e+00, 8.619999999999999885e-01
-4.874371859296481979e+00, -8.429999999999999716e-01, 1.948055998717906467e+00, 8.429999999999999716e-01
-4.773869346733667918e+00, -8.259999999999999565e-01, 1.908048189979345999e+00, 8.259999999999999565e-01
-4.673366834170853856e+00, -8.070000000000000506e-01, 1.867824232160901321e+00, 8.070000000000000506e-01
-4.572864321608039795e+00, -7.910000000000000364e-01, 1.827649185559073519e+00, 7.910000000000000364e-01
-4.472361809045225733e+00, -7.720000000000000195e-01, 1.787531990648020042e+00, 7.720000000000000195e-01
-4.371859296482411672e+00, -7.540000000000000036e-01, 1.747350109573849286e+00, 7.540000000000000036e-01
-4.271356783919597611e+00, -7.379999999999999893e-01, 1.707150874490878101e+00, 7.379999999999999893e-01
-4.170854271356783549e+00, -7.189999999999999725e-01, 1.666967943802656782e+00, 7.189999999999999725e-01
-4.070351758793969488e+00, -7.019999999999999574e-01, 1.626790799194723691e+00, 7.019999999999999574e-01
-3.969849246231155426e+00, -6.830000000000000515e-01, 1.586624699751396639e+00, 6.830000000000000515e-01
-3.869346733668341365e+00, -6.640000000000000346e-01, 1.546480689602221847e+00, 6.640000000000000346e-01
-3.768844221105527303e+00, -6.470000000000000195e-01, 1.506352983652480049e+00, 6.470000000000000195e-01
-3.668341708542713242e+00, -6.290000000000000036e-01, 1.466125880944785465e+00, 6.290000000000000036e-01
