# Voltage (V), Field (mT), Current (A), Field (mT)
-5.075376884422110102e+00, -2.390999999999999943e+02, 2.028691672244961275e+00, 2.390999999999999943e+02
-4.974874371859296041e+00, -2.353000000000000114e+02, 1.988548700976932260e+00, 2.353000000000000114e+02
-4.874371859296481979e+00, -2.314000000000000057e+02, 1.948269519554752804e+00, 2.314000000000000057e+02
-4.773869346733667918e+00, -2.273999999999999773e+02, 1.908101833143462489e+00, 2.273999999999999773e+02
-4.673366834170853856e+00, -2.233000000000000114e+02, 1.867927311178815941e+00, 2.233000000000000114e+02
-4.572864321608039795e+00, -2.190999999999999943e+02, 1.827739642653612329e+00, 2.190999999999999943e+02
-4.472361809045225733e+00, -2.150000000000000000e+02, 1.787501487675191569e+00, 2.150000000000000000e+02
-4.371859296482411672e+00, -2.106999999999999886e+02, 1.747440040749783208e+00, 2.106999999999999886e+02
-4.271356783919597611e+00, -2.063000000000000114e+02, 1.707304967086334280e+00, 2.063000000000000114e+02
-4.170854271356783549e+00, -2.018000000000000114e+02, 1.667037364355778095e+00, 2.018000000000000114e+02
-4.070351758793969488e+00, -1.973000000000000114e+02, 1.626788695541649066e+00, 1.973000000000000114e+02
-3.969849246231155426e+00, -1.927000000000000171e+02, 1.586757229891754051e+00, 1.927000000000000171e+02
-3.869346733668341365e+00, -1.882000000000000171e+02, 1.546554843369546184e+00, 1.882000000000000171e+02
-3.768844221105527303e+00, -1.835000000000000000e+02, 1.506481832394346299e+00, 1.835000000000000000e+02
-3.668341708542713242e+00, -1.787999999999999829e+02, 1.466096429804386592e+00, 1.787999999999999829e+02
-3.567839195979899181e+00, -1.740999999999999943e+02, 1.425967147751622699e+00, 1.740999999999999943e+02
-3.467336683417085119e+00, -1.694000000000000057e+02, 1.385793689735456136e+00, 1.694000000000000057e+02
-3.366834170854271058e+00, -1.645999999999999943e+02, 1.345675453303954550e+00, 1.645999999999999943e+02
-3.266331658291456996e+00, -1.598999999999999773e+02, 1.305462027235906319e+00, 1.598999999999999773e+02
-3.165829145728642935e+00, -1.550999999999999943e+02, 1.265339584752548818e+00, 1.550999999999999943e+02
-3.065326633165828873e+00, -1.504000000000000057e+02, 1.225116167495244213e+00, 1.504000000000000057e+02
-2.964824120603014812e+00, -1.455000000000000000e+02, 1.184923253710977731e+00, 1.455000000000000000e+02
-2.864321608040200751e+00, -1.406999999999999886e+02, 1.144731392213955923e+00, 1.406999999999999886e+02
-2.763819095477386689e+00, -1.359000000000000057e+02, 1.104546893914121197e+00, 1.359000000000000057e+02
-2.663316582914572628e+00, -1.310000000000000000e+02, 1.064355559108425497e+00, 1.310000000000000000e+02
-2.562814070351758566e+00, -1.262000000000000028e+02, 1.024320946737202087e+00, 1.262000000000000028e+02
-2.462311557788944505e+00, -1.212000000000000028e+02, 9.839471206572860673e-01, 1.212000000000000028e+02
